state_fips,county_fips,state,county,TOT_POP,MALE_PERC,FEMALE_PERC,WHITE_POP_PERC,BLACK_POP_PERC,ASIAN_POP_PERC,HISP_POP_PERC,AGE_OTO4,AGE_5TO14,AGE_15TO24,AGE_25TO34,AGE_35TO44,AGE_45TO54,AGE_55TO64,AGE_65TO74,AGE_75TO84,AGE_84PLUS
48,135,Texas,Ector County,162124,0.5087772322419876,0.4912227677580124,0.9177111346870297,0.05894253781056475,0.014593767733339912,0.6133823493128716,14541,27096,23606,27389,21104,16912,15716,9356,4630,1774
48,137,Texas,Edwards County,1928,0.5285269709543569,0.47147302904564314,0.9595435684647303,0.016078838174273857,0.007780082987551867,0.5534232365145229,125,249,176,172,178,199,268,340,165,56
48,139,Texas,Ellis County,179436,0.4932845136984775,0.5067154863015225,0.8664927885151251,0.12184845850331037,0.01239439131500925,0.2664404021489556,12202,27162,24427,23279,23663,23710,22012,14299,6477,2205
48,141,Texas,El Paso County,840758,0.49266733114641786,0.5073326688535821,0.9331103599371043,0.04602394505910143,0.019175553488637635,0.8295026630730841,63036,126375,133023,126315,104688,96349,87880,58475,30901,13716
48,143,Texas,Erath County,42446,0.48965744710926823,0.5103425528907317,0.9566036846817132,0.02582104320784055,0.010931536540545635,0.2168402205154785,2415,4809,10484,5409,4349,4263,4702,3503,1753,759
48,145,Texas,Falls County,17335,0.47476204211133544,0.5252379578886646,0.7360253821747909,0.25272569945197576,0.009229881742140178,0.2369772137294491,1047,1989,2061,2507,2091,2186,2307,1744,1014,389
48,147,Texas,Fannin County,35286,0.5308337584311058,0.4691662415688942,0.9107861474805872,0.07467550870033442,0.010485745054695914,0.11585331292864025,1874,4367,4213,4501,4351,4596,4852,3751,2070,711
48,149,Texas,Fayette County,25349,0.49138033058503294,0.5086196694149671,0.9152629295041225,0.07313897984141386,0.006548581798098544,0.21551146001814667,1270,2949,2686,2425,2658,2855,4075,3498,2039,894
48,151,Texas,Fisher County,3839,0.49570200573065903,0.504297994269341,0.938004688721021,0.04975253972388643,0.008335504037509768,0.28601198228705393,211,481,388,426,372,449,569,477,329,137
48,153,Texas,Floyd County,5837,0.5040260407743704,0.4959739592256296,0.9386671235223574,0.051910227856775744,0.006852835360630461,0.5951687510707555,378,932,779,649,655,653,699,550,380,162
48,155,Texas,Foard County,1200,0.48583333333333334,0.5141666666666667,0.9341666666666667,0.055,0.010833333333333334,0.18833333333333332,45,147,138,109,104,166,175,152,117,47
48,157,Texas,Fort Bend County,787858,0.4906962929868073,0.5093037070131927,0.5706904036006488,0.22077455582097283,0.21974137471473285,0.2467919345871972,54653,123640,103255,94889,120269,110671,93353,57850,21669,7609
48,159,Texas,Franklin County,10766,0.49693479472413155,0.5030652052758685,0.9386958944826305,0.04857885937209734,0.011982166078394947,0.1482444733420026,579,1475,1222,1169,1128,1299,1542,1332,746,274
48,161,Texas,Freestone County,19808,0.5190327140549273,0.4809672859450727,0.8177504038772213,0.16558966074313408,0.010904684975767368,0.15842084006462034,1139,2539,2213,2204,2631,2521,2623,2224,1226,488
48,163,Texas,Frio County,19816,0.593106580540977,0.406893419459023,0.9241017359709326,0.04274323778764635,0.02720024222850222,0.7931469519580138,1263,2520,3459,3751,2523,2103,1762,1435,730,270
48,165,Texas,Gaines County,20901,0.507057078608679,0.492942921391321,0.9614372518061337,0.026984354815559063,0.006459021099468925,0.42356825032295103,2163,4159,3133,2886,2503,2165,2039,1056,581,216
48,167,Texas,Galveston County,337890,0.4916748054100447,0.5083251945899553,0.8215661901802361,0.14154606528751962,0.04172659741335938,0.25002219657284913,21536,46270,42390,45199,44553,43895,45442,30039,13489,5077
48,169,Texas,Garza County,6578,0.6620553359683794,0.33794466403162055,0.9080267558528428,0.08406810580723624,0.007145028884159319,0.5237154150197628,302,604,1129,1408,756,916,734,370,272,87
48,171,Texas,Gillespie County,26804,0.487016863154753,0.512983136845247,0.9747425757349649,0.010073123414415758,0.00637964482912998,0.23660647664527681,1341,3037,2739,2358,2557,2792,4013,4198,2630,1139
48,173,Texas,Glasscock County,1388,0.5511527377521613,0.4488472622478386,0.9747838616714697,0.018011527377521614,0.0036023054755043226,0.38472622478386165,90,205,192,167,185,172,166,120,72,19
48,175,Texas,Goliad County,7584,0.495253164556962,0.504746835443038,0.931698312236287,0.059203586497890294,0.006724683544303798,0.363792194092827,425,875,854,778,817,908,1189,1024,499,215
48,177,Texas,Gonzales County,20826,0.5049937578027466,0.4950062421972534,0.9019494862191492,0.08033227696149045,0.006962450782675502,0.5145971381926439,1525,3124,2733,2526,2332,2396,2707,1892,1181,410
48,179,Texas,Gray County,21895,0.5304864124229276,0.4695135875770724,0.9236355332267641,0.06088147978990637,0.009910938570449874,0.29207581639643754,1508,3230,2567,2914,2857,2655,2613,1891,1163,497
48,181,Texas,Grayson County,133991,0.48785366181310685,0.5121463381868931,0.9016501108283392,0.07488562664656581,0.02033718682598085,0.1383749654827563,8595,17964,16574,16608,15580,16486,18567,13835,7079,2703
48,183,Texas,Gregg County,123707,0.48592238111020397,0.5140776188897961,0.7639341346892253,0.22071507675394278,0.018180054483578133,0.19188889876886514,8835,18010,16672,17004,14864,14150,15156,10600,5835,2581
48,185,Texas,Grimes County,28360,0.5441466854724964,0.45585331452750355,0.8279266572637518,0.16477433004231312,0.006346967559943582,0.24566290550070521,1698,3504,3402,3659,3427,3695,4046,3027,1390,512
48,187,Texas,Guadalupe County,163694,0.49493567265751953,0.5050643273424805,0.8795252116754432,0.0983175925812797,0.030013317531491685,0.3834227277725512,10259,23354,21928,21145,23400,21803,19194,13551,6664,2396
48,189,Texas,Hale County,33830,0.5219627549512267,0.47803724504877326,0.9147797812592373,0.06500147797812593,0.00919302394324564,0.5974874371859297,2258,5351,5393,4731,3995,3843,3714,2474,1473,598
48,191,Texas,Hall County,3028,0.49504623513870544,0.5049537648612946,0.8870541611624835,0.0987450462351387,0.0066050198150594455,0.34214002642007924,143,405,395,302,309,340,433,357,248,96
48,193,Texas,Hamilton County,8484,0.4971711456859972,0.5028288543140028,0.9626355492692127,0.01544082979726544,0.010490334747760491,0.12953795379537955,514,1027,892,942,840,916,1241,1064,721,327
48,195,Texas,Hansford County,5463,0.509793153944719,0.490206846055281,0.9683324180853011,0.015010067728354384,0.005674537799743731,0.4825187625846604,416,899,754,694,613,638,642,427,265,115
48,197,Texas,Hardeman County,3922,0.5058643549209587,0.4941356450790413,0.920703722590515,0.06986231514533402,0.011218765935747067,0.2376338602753697,200,490,441,407,467,497,538,483,282,117
48,199,Texas,Hardin County,57207,0.49273690282657717,0.5072630971734229,0.9295540755501949,0.0620203821210691,0.009614208051462233,0.05897879630115196,3725,7963,6675,7199,7126,7190,7801,5588,2871,1069
48,201,Texas,Harris County,4698619,0.49671318317148083,0.5032868168285192,0.7127051586859884,0.20778701146017586,0.08203601951977804,0.4331711083618399,354882,694957,637854,756519,671100,584579,504464,309364,133569,51331
48,203,Texas,Harrison County,66726,0.4894643767047328,0.5105356232952672,0.7663879147558673,0.22037886281209723,0.01022090339597758,0.13558432994634775,4301,9648,8631,7967,7924,8074,8904,6706,3326,1245
48,205,Texas,Hartley County,5619,0.598861007296672,0.401138992703328,0.9152874176899805,0.07367859049652963,0.008720412884854957,0.27051076704039867,301,681,591,811,894,872,615,426,303,125
48,207,Texas,Haskell County,5813,0.5346636848443145,0.4653363151556855,0.9303285738861173,0.05848959229313607,0.014106313435403407,0.29726475141923275,224,623,799,812,665,604,809,700,397,180
48,209,Texas,Hays County,222631,0.4974868728973054,0.5025131271026946,0.9234428269198809,0.052903683673881895,0.024825832880416475,0.39624311079768765,13905,28785,45294,32106,30115,25170,22792,16055,6315,2094
48,211,Texas,Hemphill County,3825,0.5019607843137255,0.4980392156862745,0.9594771241830066,0.012549019607843137,0.01437908496732026,0.34169934640522875,258,679,530,406,527,428,444,335,151,67
48,213,Texas,Henderson County,82299,0.48905819025747577,0.5109418097425242,0.9170099272166126,0.0722122990558816,0.009003754602121532,0.1331850933790204,4636,9969,9488,9130,8677,10021,12296,10335,5860,1887
48,215,Texas,Hidalgo County,865939,0.4901985012801133,0.5098014987198868,0.9746113756280754,0.010334446190782491,0.01202856090325069,0.9237544445971367,77329,157380,141979,116551,109478,95049,72148,53786,30086,12153
48,217,Texas,Hill County,36354,0.4982670407658029,0.501732959234197,0.9133245310007152,0.0780656874071629,0.008637288881553611,0.21386917533146282,2152,4818,4461,4103,3935,4313,5030,4261,2377,904
48,219,Texas,Hockley County,22980,0.4986074847693647,0.5013925152306353,0.9385552654482159,0.047171453437771974,0.007658833768494343,0.48664055700609227,1526,3351,3674,3134,2714,2481,2728,1898,1091,383
48,221,Texas,Hood County,60537,0.48897368551464393,0.5110263144853561,0.9688124618002214,0.015527693807093183,0.011397988007334358,0.1291937162396551,3416,7300,6075,6422,6300,6975,9179,8550,4659,1661
48,223,Texas,Hopkins County,36810,0.4923662048356425,0.5076337951643575,0.9067644661776691,0.08427057864710677,0.009562618853572399,0.17397446346101603,2383,5055,4627,4483,4114,4556,4872,3825,2136,759
48,225,Texas,Houston County,23169,0.5345504769303812,0.4654495230696189,0.7289050023738616,0.26237645129267556,0.01005654106780612,0.11467909706935991,1214,2646,2272,2709,2972,3067,3190,2768,1682,649
48,227,Texas,Howard County,36459,0.575056913245015,0.42494308675498504,0.8958007625003428,0.08085795002605667,0.0159082805342988,0.43116925861927097,2262,4272,4791,5876,4744,5559,4262,2650,1431,612
48,229,Texas,Hudspeth County,4795,0.5299270072992701,0.47007299270072994,0.9267987486965589,0.045881126173096975,0.018143899895724715,0.7795620437956204,287,572,625,950,718,433,473,432,218,87
48,231,Texas,Hunt County,96493,0.4932274880043112,0.5067725119956888,0.8854424673292364,0.0918823127066212,0.01992890676007586,0.16990869804027234,6224,12847,13529,12101,11305,12435,12770,8907,4767,1608
48,233,Texas,Hutchinson County,21198,0.5030191527502594,0.49698084724974056,0.9389565053306915,0.03901311444475894,0.009765072176620437,0.24035286347768658,1435,3038,2697,2640,2671,2366,2844,2015,1041,451
48,235,Texas,Irion County,1522,0.5131406044678055,0.4868593955321945,0.9717477003942181,0.018396846254927726,0.0032851511169513796,0.2628120893561104,84,189,167,187,147,181,240,182,104,41
48,237,Texas,Jack County,8843,0.5640619699197105,0.4359380300802895,0.9411964265520751,0.04478118285649666,0.007237362885898451,0.1725658713106412,484,1099,1184,1234,1061,1161,1106,882,490,142
48,239,Texas,Jackson County,14874,0.4975124378109453,0.5024875621890548,0.9128680919725696,0.07314777464031195,0.01418582761866344,0.33985478015328763,1022,2128,1791,1855,1771,1674,1948,1429,879,377
48,241,Texas,Jasper County,35872,0.4951494201605709,0.504850579839429,0.8244591882247992,0.1701884478144514,0.007498884924174844,0.06899531668153434,2209,4932,4154,4137,3961,4374,5084,4076,2244,701
48,243,Texas,Jeff Davis County,2252,0.5124333925399644,0.48756660746003555,0.9613676731793961,0.02264653641207815,0.015097690941385435,0.3281527531083481,35,56,187,213,206,287,483,482,214,89
48,245,Texas,Jefferson County,255001,0.5128528907729774,0.48714710922702265,0.6053819396786679,0.3509790157685656,0.044215512880341645,0.2153599397649421,17728,33814,33820,37417,32797,30423,32193,21040,10772,4997
48,247,Texas,Jim Hogg County,5248,0.5133384146341463,0.48666158536585363,0.979420731707317,0.011814024390243903,0.0064786585365853655,0.9275914634146342,423,911,714,602,621,522,532,529,315,79
48,249,Texas,Jim Wells County,40822,0.4959090686394591,0.5040909313605408,0.9722943510851991,0.014134535299593357,0.0069815295673901325,0.8035373083141444,3068,6475,5553,5342,4924,4582,4612,3630,1879,757
48,251,Texas,Johnson County,171361,0.4986490508342038,0.5013509491657961,0.936339073651531,0.04661504076190032,0.01394132854033298,0.220166782406732,11436,25445,22286,22441,22062,22184,21288,14767,7286,2166
48,253,Texas,Jones County,19817,0.6273906242115356,0.3726093757884644,0.842458495231367,0.1397789776454559,0.011908967048493717,0.2775394862996417,869,1924,2574,3376,2953,2668,2362,1741,975,375
48,255,Texas,Karnes County,15650,0.5884345047923323,0.4115654952076677,0.8902875399361022,0.09878594249201278,0.006006389776357828,0.5530990415335463,941,1846,2199,2826,2193,1700,1740,1182,702,321
48,257,Texas,Kaufman County,128622,0.49260624154499233,0.5073937584550077,0.8484240643124815,0.13626751255617234,0.017539767691374726,0.2238108566186189,9470,20123,16373,17545,18149,16591,15004,9505,4433,1429
48,259,Texas,Kendall County,45641,0.4896912863434193,0.5103087136565807,0.9631033500580618,0.01888652746434127,0.018097762976271334,0.24392541793562805,2319,6115,5616,4531,5690,6149,6518,5061,2567,1075
48,261,Texas,Kenedy County,442,0.5158371040723982,0.4841628959276018,0.9389140271493213,0.05203619909502263,0.00904977375565611,0.7330316742081447,17,76,72,50,44,58,56,38,18,13
48,263,Texas,Kent County,726,0.4972451790633609,0.5027548209366391,0.9655647382920111,0.023415977961432508,0.0013774104683195593,0.19696969696969696,37,91,66,59,67,91,118,90,77,30
48,265,Texas,Kerr County,52405,0.481232706802786,0.518767293197214,0.9561301402537926,0.024864039690869193,0.013758229176605286,0.27468752981585726,2734,5551,5975,5533,4802,5713,7581,7806,4803,1907
48,267,Texas,Kimble County,4362,0.48922512608895,0.51077487391105,0.9699679046309032,0.008482347546996791,0.008940852819807428,0.24919761577258137,190,426,437,397,411,496,725,718,424,138
48,269,Texas,King County,277,0.5054151624548736,0.49458483754512633,0.9819494584837545,0.010830324909747292,0.0036101083032490976,0.1552346570397112,13,50,22,31,30,41,41,23,21,5
48,271,Texas,Kinney County,3767,0.5505707459516856,0.4494292540483143,0.9572604194319086,0.030793735067693125,0.006105654366870188,0.6015396867533847,152,423,481,465,484,423,435,439,350,115
48,273,Texas,Kleberg County,31129,0.5120305824151113,0.4879694175848887,0.9211025089145171,0.04947155385653249,0.02849433004593787,0.7340422114427062,2116,4094,7658,4392,3226,2886,2728,2249,1276,504
48,275,Texas,Knox County,3653,0.49520941691760195,0.504790583082398,0.9200656994251301,0.07801806734191076,0.0043799616753353405,0.349028196003285,256,555,418,443,379,388,488,394,236,96
48,277,Texas,Lamar County,49728,0.48202220077220076,0.5179777992277992,0.8365709459459459,0.148005148005148,0.011402027027027027,0.08057834620334621,3352,6464,5975,6192,5465,6226,6507,5393,2997,1157
48,279,Texas,Lamb County,13158,0.4957440340477276,0.5042559659522724,0.9309925520595835,0.05395956832345341,0.006383948928408573,0.558671530627755,972,2086,1738,1556,1529,1422,1639,1115,782,319
48,281,Texas,Lampasas County,21229,0.4927693249799802,0.5072306750200198,0.9248669273164069,0.0512977530736257,0.021338734749634932,0.19826652221018418,1152,2660,2438,2214,2563,2921,3116,2428,1266,471
48,283,Texas,La Salle County,7531,0.5918204753684769,0.408179524631523,0.9749037312441907,0.0161997078741203,0.004514672686230248,0.8706679059885806,418,813,1536,1376,924,822,609,591,329,113
48,285,Texas,Lavaca County,20110,0.48841372451516657,0.5115862754848334,0.9208851317752362,0.07444057682744903,0.006464445549477871,0.1924912978617603,1196,2740,2298,2049,2070,2285,2789,2540,1415,728
48,287,Texas,Lee County,17144,0.5021581894540365,0.4978418105459636,0.8687587494167055,0.11934204386374242,0.007757816145590294,0.2388007466168922,990,2041,2080,1984,2045,2114,2720,1793,1027,350
48,289,Texas,Leon County,17270,0.4972206137811233,0.5027793862188766,0.9100752750434279,0.0787492762015055,0.009380428488708743,0.15014475969889982,1055,2163,1835,1657,1827,1882,2625,2376,1403,447
48,291,Texas,Liberty County,86323,0.4957427336862713,0.5042572663137287,0.8783985728021501,0.10804768138271376,0.010252192347346594,0.26775019403866873,6223,12891,11536,12294,10875,11063,10389,7003,3048,1001
48,293,Texas,Limestone County,23519,0.516305965389685,0.48369403461031507,0.8039032271780263,0.1861473702113185,0.010247034312683362,0.22683787576002382,1475,2859,2932,2982,2727,2708,3255,2673,1343,565
48,295,Texas,Lipscomb County,3355,0.5168405365126677,0.48315946348733235,0.9484351713859911,0.03129657228017884,0.013412816691505217,0.34485842026825636,199,510,408,406,409,351,464,319,195,94
48,297,Texas,Live Oak County,12166,0.5480026302811113,0.4519973697188887,0.9298865691270755,0.05260562222587539,0.009781357882623706,0.40432352457668913,656,1341,1343,1742,1515,1342,1722,1376,828,301
48,299,Texas,Llano County,21646,0.484246512057655,0.515753487942345,0.9708491176198836,0.016954633650558996,0.008223228310080384,0.10935045735932736,953,1803,1745,1698,1668,2275,3686,4279,2589,950
48,301,Texas,Loving County,152,0.5592105263157895,0.4407894736842105,0.9473684210526315,0.046052631578947366,0.0,0.16447368421052633,11,28,27,27,15,9,20,12,3,0
48,303,Texas,Lubbock County,307412,0.4927068559457666,0.5072931440542334,0.8828412683955084,0.08670774075182491,0.030083405982850378,0.35934186043485616,20651,40746,63280,45255,36427,30796,32057,21899,11583,4718
48,305,Texas,Lynn County,5877,0.5099540581929556,0.4900459418070444,0.948272928364812,0.03573251659009699,0.0074868129998298455,0.4723498383529011,412,921,697,714,717,654,772,509,371,110
48,307,Texas,McCulloch County,7987,0.5023162639288844,0.49768373607111555,0.950920245398773,0.03618379867284337,0.010517090271691499,0.3289094779015901,422,1030,966,869,874,921,1127,1007,543,228
48,309,Texas,McLennan County,254607,0.4888475179394125,0.5111524820605875,0.8186184983130864,0.16040407372931617,0.023769967047253218,0.2673060834933839,17733,34512,47128,33613,29162,27284,28560,20795,10855,4965
48,311,Texas,McMullen County,749,0.5487316421895861,0.4512683578104139,0.9599465954606141,0.036048064085447265,0.006675567423230975,0.42990654205607476,33,83,78,95,67,109,104,83,68,29
48,313,Texas,Madison County,14422,0.5743308833726252,0.42566911662737483,0.7774233809457772,0.20981833310220496,0.010886146165580363,0.23353210373041186,780,1730,2204,2570,1843,1549,1495,1239,737,275
48,315,Texas,Marion County,9928,0.48771152296535053,0.5122884770346495,0.7622884770346495,0.22411361804995972,0.012691377921031427,0.042606768734891214,447,1026,934,929,975,1259,1740,1521,842,255
48,317,Texas,Martin County,5753,0.505996871197636,0.49400312880236397,0.9494176951155918,0.03493829306448809,0.006779071788632018,0.4743612028506866,508,1008,755,815,654,691,674,379,193,76
48,319,Texas,Mason County,4280,0.5007009345794392,0.49929906542056074,0.9771028037383177,0.012383177570093457,0.0044392523364485985,0.260981308411215,246,491,438,367,416,475,627,663,430,127
48,321,Texas,Matagorda County,36552,0.5038028014882907,0.49619719851170935,0.8512530094112497,0.12103304880717881,0.022734734077478662,0.42911468592689866,2623,5201,4520,4611,4156,4153,5067,3664,1853,704
48,323,Texas,Maverick County,58485,0.49889715311618366,0.5011028468838163,0.9680088911686757,0.008668889458835599,0.00808754381465333,0.951902197144567,5396,9720,9981,7995,6733,6457,5287,3994,2171,751
48,325,Texas,Medina County,50921,0.5160150036330787,0.4839849963669213,0.9476247520669272,0.03515249111368591,0.01184187270477799,0.523556096698808,3065,6485,7149,6282,5882,6714,6855,5080,2439,970
48,327,Texas,Menard County,2139,0.4964936886395512,0.5035063113604488,0.9649368863955119,0.021037868162692847,0.0037400654511453952,0.364656381486676,91,227,190,184,184,219,365,351,220,108
48,329,Texas,Midland County,172578,0.5047167078074841,0.4952832921925158,0.896858232219634,0.07597144479597631,0.02514804899813418,0.45336021972673224,15256,26993,21996,31174,23304,17738,18318,10034,5126,2639
48,331,Texas,Milam County,25131,0.49281763558951097,0.507182364410489,0.8807846882336556,0.10588516175241733,0.010982451951772712,0.26922923878874694,1579,3436,3109,2694,2765,2921,3529,2899,1523,676
48,333,Texas,Mills County,4921,0.49908555171713065,0.5009144482828694,0.9743954480796586,0.015240804714488925,0.006705954074375127,0.1839057102214997,223,602,518,402,464,589,717,754,447,205
48,335,Texas,Mitchell County,8145,0.5833026396562309,0.4166973603437692,0.8662983425414365,0.11356660527931246,0.01141804788213628,0.40184162062615103,469,1009,1182,1352,1053,958,882,716,385,139
48,337,Texas,Montague County,19596,0.4908144519289651,0.5091855480710349,0.9728005715452133,0.013268013880383752,0.007246376811594203,0.11262502551541131,1175,2518,2139,2189,2074,2369,2817,2448,1378,489
48,339,Texas,Montgomery County,590925,0.49542327706561745,0.5045767229343825,0.9000346913736937,0.06320937513220798,0.03846681050894784,0.2477708677074079,40154,88666,75636,75172,81092,79977,72965,48402,21682,7179
48,341,Texas,Moore County,21485,0.5194321619734699,0.48056783802653014,0.8657668140563184,0.044077263206888526,0.07721666278799162,0.5633697928787527,2141,3689,3002,3005,2738,2316,2251,1359,694,290
48,343,Texas,Morris County,12339,0.48091417456844154,0.5190858254315585,0.74997973903882,0.24450927952022045,0.010535699813599158,0.09984601669503201,701,1639,1363,1352,1396,1385,1800,1472,918,313
48,345,Texas,Motley County,1234,0.513776337115073,0.4862236628849271,0.9448946515397083,0.03322528363047002,0.0024311183144246355,0.18314424635332252,58,140,135,120,98,129,180,207,121,46
48,347,Texas,Nacogdoches County,65711,0.47905221348023924,0.5209477865197608,0.790598225563452,0.19234222580694252,0.01922052624370349,0.197288125275829,4265,8608,14971,7577,6743,6560,7302,5745,2772,1168
48,349,Texas,Navarro County,49565,0.4905275900332896,0.5094724099667104,0.830243115101382,0.14566730555835772,0.011036013315847876,0.27995561384041157,3708,7210,6512,5816,5555,5953,6382,4924,2551,954
48,351,Texas,Newton County,13746,0.5140404481303652,0.4859595518696348,0.7810272079150298,0.21337116252000582,0.008729812309035356,0.03724719918521752,681,1536,1718,1632,1505,1812,2041,1616,913,292
48,353,Texas,Nolan County,14751,0.49962714392244595,0.5003728560775541,0.9252932004609857,0.06392786929699681,0.011185682326621925,0.38085553521795135,1063,2160,1937,1722,1680,1664,1831,1498,851,345
48,355,Texas,Nueces County,362265,0.4944833202213849,0.5055166797786151,0.9232467944736588,0.049052489199895105,0.027965715705353816,0.641588340027328,24433,49194,51483,51973,46542,42213,44212,30816,14952,6447
48,357,Texas,Ochiltree County,9947,0.5056801045541369,0.4943198954458631,0.9611943299487282,0.017894842666130492,0.009047954157032271,0.553835327234342,858,1791,1416,1268,1247,1124,1135,660,335,113
48,359,Texas,Oldham County,2131,0.5204129516658845,0.4795870483341154,0.9394650398873768,0.04176442984514313,0.01642421398404505,0.1628343500703895,98,262,320,241,298,285,308,195,92,32
48,361,Texas,Orange County,83572,0.49584789163834775,0.5041521083616523,0.8913870674388551,0.09379935863686402,0.015483654812616666,0.07984731728330063,5725,11534,10141,11031,10166,10375,11134,7746,4190,1530
48,363,Texas,Palo Pinto County,28875,0.492987012987013,0.507012987012987,0.9524155844155844,0.033800865800865804,0.010978354978354978,0.2016969696969697,1771,3811,3539,3453,3017,3456,4189,3364,1697,578
48,365,Texas,Panola County,23148,0.4949023673751512,0.5050976326248487,0.8233972697425264,0.1673146708138932,0.01162087437359599,0.08808536374632797,1364,3045,2935,2599,2767,2703,3297,2600,1396,442
48,367,Texas,Parker County,138371,0.4977343518511827,0.5022656481488174,0.9659321678675445,0.021659162685822898,0.010970506825852239,0.12781579955337463,8698,19598,16787,16253,17514,18970,19249,13073,6182,2047
48,369,Texas,Parmer County,9864,0.5193633414436334,0.48063665855636656,0.9519464720194647,0.02362124898621249,0.011861313868613138,0.6432481751824818,790,1547,1391,1276,1171,1158,1176,735,459,161
48,371,Texas,Pecos County,15673,0.56862119568685,0.43137880431315,0.9266254067504626,0.05193645122184649,0.014100682702737191,0.6879984687041408,1025,2213,1901,2457,2293,1997,1686,1211,662,228
48,373,Texas,Polk County,50031,0.5384061881633387,0.46159381183666126,0.8639443545002099,0.10933221402730307,0.010793308148947653,0.154983909975815,2713,5712,5424,6051,5881,6361,8467,6559,2273,590
48,375,Texas,Potter County,119648,0.5149187617009896,0.48508123829901045,0.8128593875367746,0.12189923776410805,0.064806766515111,0.38680128376571277,9313,18552,15777,18131,15660,13977,13316,8597,4338,1987
48,377,Texas,Presidio County,6948,0.5119458837075418,0.48805411629245826,0.9404145077720207,0.019142199194012666,0.0295048934945308,0.8297351755900979,559,1011,825,734,764,733,715,773,556,278
48,379,Texas,Rains County,12159,0.4970803520026318,0.5029196479973682,0.9503248622419607,0.03149930092935274,0.013570194917345176,0.09211283822682786,584,1414,1208,1265,1252,1450,2003,1833,908,242
48,381,Texas,Randall County,136271,0.4918434589898071,0.5081565410101929,0.9344981690895349,0.044095955852675915,0.0235046341481313,0.222666598175694,8790,18337,18875,20018,17983,15309,16423,12059,6282,2195
48,383,Texas,Reagan County,3741,0.5348837209302325,0.46511627906976744,0.9489441325848703,0.042502004811547714,0.0090884790163058,0.6885859395883454,291,637,523,473,546,429,422,242,132,46
48,385,Texas,Real County,3478,0.49827487061529613,0.5017251293847038,0.9629097182288672,0.01897642323174238,0.006900517538815411,0.2777458309373203,153,333,314,298,318,420,617,599,341,85
48,387,Texas,Red River County,12175,0.48558521560574947,0.5144147843942505,0.8114168377823409,0.17609856262833676,0.006570841889117043,0.0746611909650924,637,1344,1278,1245,1269,1530,1876,1631,973,392
48,389,Texas,Reeves County,15695,0.6136986301369863,0.3863013698630137,0.9220770946161198,0.05632366995858554,0.016820643517043644,0.7504300732717426,1026,1922,2436,2697,2454,1905,1376,999,626,254
48,391,Texas,Refugio County,7032,0.4906143344709898,0.5093856655290102,0.9152445961319682,0.07508532423208192,0.012514220705346985,0.5034129692832765,451,879,798,765,741,840,968,888,520,182
48,393,Texas,Roberts County,903,0.49612403100775193,0.5038759689922481,0.9833887043189369,0.015503875968992248,0.007751937984496124,0.11184939091915837,58,127,87,98,120,94,130,116,58,15
48,395,Texas,Robertson County,17284,0.4905114556815552,0.5094885443184448,0.777597778292062,0.2112358250404999,0.01024068502661421,0.21459152973848647,1133,2359,1942,2089,2013,2093,2319,1910,994,432
48,397,Texas,Rockwall County,100657,0.4941534120826172,0.5058465879173828,0.8891383609684373,0.07651728146080253,0.03936139563070626,0.18010669898765114,6338,15773,13134,11192,15024,14432,12170,7659,3606,1329
48,399,Texas,Runnels County,10234,0.5084033613445378,0.49159663865546216,0.9418604651162791,0.0305843267539574,0.018565565761188195,0.34160641000586284,562,1337,1236,1189,1113,1261,1410,1141,699,286
48,401,Texas,Rusk County,54450,0.5392653810835629,0.4607346189164371,0.8044811753902663,0.18550964187327823,0.010064279155188247,0.17283746556473828,3055,6958,6926,7351,7290,6823,7020,5281,2665,1081
48,403,Texas,Sabine County,10589,0.4923033336481254,0.5076966663518746,0.9166115780526962,0.07913872886958165,0.006327320804608556,0.04948531494947587,524,1095,1011,943,888,1148,1746,1801,1076,357
48,405,Texas,San Augustine County,8232,0.49222546161321673,0.5077745383867833,0.7677356656948494,0.22789115646258504,0.006559766763848397,0.07082118561710399,421,914,795,849,733,985,1358,1141,721,315
48,407,Texas,San Jacinto County,28719,0.49615237299348863,0.5038476270065114,0.8849193913437098,0.10818621818308437,0.008844319091890386,0.1319335631463491,1601,3498,3227,3011,2978,3402,4722,3765,1933,582
48,409,Texas,San Patricio County,66893,0.5030720703212593,0.49692792967874067,0.9545841866862004,0.02559311138684167,0.016025593111386842,0.5838877012542418,4902,9939,8855,8901,8584,7873,7818,5986,3010,1025
48,411,Texas,San Saba County,6054,0.546415592996366,0.45358440700363395,0.9397092831185992,0.04757185332011893,0.009250082590023126,0.30673934588701685,312,672,814,897,514,643,756,802,439,205
48,413,Texas,Schleicher County,2895,0.49602763385146803,0.5039723661485319,0.9658031088082901,0.025906735751295335,0.0075993091537132984,0.5333333333333333,150,441,374,347,338,335,343,353,165,49
48,415,Texas,Scurry County,16866,0.5423929799596822,0.4576070200403178,0.9225661093323847,0.06433060595280446,0.011383849163998577,0.40608324439701177,1166,2408,2277,2240,2250,1976,2001,1355,819,374
48,417,Texas,Shackelford County,3253,0.48324623424531205,0.516753765754688,0.9698739624961574,0.02705195204426683,0.008607439286812173,0.10943744236089763,172,434,380,364,334,360,544,354,233,78
